segment,brand,asin,rating,title,review,date
Lure,Terro,B01MRHXM0I,2,Not very effective!!!,"So it definitely attracts the gnats but it kills barely any of them. I made a home made gnat trap and that worked way better than these. They will fly on top but they won’t go in it. These killed maybe 2 or 3 of the gnats while my homemade one killed almost all of the ones that started coming into my kitchen. The liquid is basically apple cider vinegar and something else? To be honest just make your own! Apple cider vinegar, dish soap, water, and sugar. Works way way way better than this ever will!",2026-01-30
Lure,Terro,B01MRHXM0I,2,Not much better than plastic wrap over a margarine container,"They catch a few flies, but don’t really do a whole lot in the end. I use them with my own homemade bait (just the standard stuff), they work better. But the manufacturer really has to make the tops come off easier",2026-02-15
Lure,Terro,B01MRHXM0I,2,Doesn’t work for me,This did not work at my house. I have had it out for 4 days. The gnats or fruit flies are still on the ceiling. Maybe it works for small areas? I have an open concept with 12 foot ceilings. I wish it worked as great as the Terro ant traps.,2026-01-25
Lure,Terro,B01MRHXM0I,2,Kinda disappointed in Terro,"I went with this product because the Terro gel ant traps are the best ever, so I had high hopes for these as well. Especially since it says 90 day supply so I Figured it was similar to the ant trap gel. No. You get 2 little apple looking things and one small thing of liquid. You put half of this liquid in each apple. Then that's it unless you've bought more refills. I would like someone to explain to me where the ""90 day supply"" comes into play. The liquid lasted maybe a week. It did work well but thats it. There's only one thing of liquid provided. And honestly using apple cider vinegar and a few drops of blue dawn dish soap works just as good. The apple cider vinegar draws them in and the dish soap makes them stick. So guess I clean and use what the vinegar mixture like I have done all along when I get fruit flies.",2025-08-23
Lure,Terro,B01MRHXM0I,2,Poor Design,"They tip over very easily. The numerous holes at the top actually make it less likely to capture a fly; they don't need help finding something they can smell, one opening is enough. The extra openings just help them get out more easily. I catch more fruit flies with a mason jar full of vinegar and a hole punched in a cellophane cover.",2025-12-08
Lure,Terro,B01MRHXM0I,2,Spills easy!,"The product did not work, it caught very minimal flys. The apples are not stable, they knock over so easily, even by wind. The smell is pretty strong, but to be expected for apple cider vinegar. I would avoid, because it can not be returned and it is money down the drain!",2025-12-19
Lure,Terro,B01MRHXM0I,2,Did not work on my fruit flys.,"Ive bought these before from another store and they worked great. Unfortunately, these did not work at all. Caught hundreds of them on a pair of fly strips but not a single one in any of the 4 terro traps. I even tried using some rotten tomato to lure them closer to it and still no luck. For the price and not catching a single one I would not recommend buying these. Just buy the fly strips.",2025-11-09
Lure,Terro,B01MRHXM0I,2,not that effective if you have a real infestation like we did,"Looking cute, but it's not that effective",2026-02-07
Lure,Terro,B01MRHXM0I,2,so so,cute but did not work like I thought,2026-02-03
Lure,Terro,B01MRHXM0I,2,"ATTRACTED THE FRUIT FLIES, BUT THEY DIDN’T GO INSIDE",The fruit flies just sat on the Apple and never went inside.,2026-01-13
Lure,Terro,B0BX4GQF68,1,Doesn't work!,They aren't even attracted to this stuff. Not 1 fly in there and it's been out for a week. Waste of money.,2025-12-05
Lure,Terro,B0BX4GQF68,1,It worth it,These are worthless! There is not one drowned gnat in any of the 6 traps!,2025-12-24
Lure,Terro,B0BX4GQF68,1,Worthless,"This does absolutely nothing. The flies just gather around this little apple and plot how to multiply to make your life even worst. It does not ""trap"" them in there they just sit on top until you swing your hand and then they fly all over your house again.",2025-09-19
Lure,Terro,B0BX4GQF68,1,shop for alternatives,does not work that great try another solution,2026-01-03
Lure,Terro,B0BX4GQF68,1,Not effective,"Although the Terro ant product works great, this one for fruit flies doesn't work at all. I ended up using the little apple containers with plain old apple cider vinegar and that worked.",2025-10-23
Lure,Terro,B0BX4GQF68,1,Waste of Money,"Waste of money, the liquid evaporates overnight and is useless...",2025-12-23
Lure,Terro,B0BX4GQF68,1,Simply doesn’t,Literally didn’t catch a single fruit fly. Ultra violet light with sticky tape got thousands. Waste.,2025-12-06
Lure,Terro,B0BX4GQF68,1,Didn't work,These did not work well. Reduced fruit flies but did not eliminate them.,2025-12-14
Lure,Terro,B0BX4GQF68,1,Liquid ran out in about 10 days,The liquid was gone in about 10 days. Not worth the money.,2025-12-16
Lure,Terro,B0BX4GQF68,1,Don't buy get something else,Only killed 20% of them . Didn't last long at all ! Don't buy waste of money,2025-12-01
Lure,Terro,B01MRHXM0I,3,Okay 🤷🏼♀️,"So I live in Hawaii now and the flies have been crazy, especially in my kitchen. I got these and was initially impressed with the ease of pouring the liquid into the little traps but so far I don't feel like they have actually helped much with the flies. It has a a see through spot for the juice but I don't see any flies floating around. I did see one fly come drink out of one, one day but never saw him die. I think they are a great idea but overall it isn't helping with my housefly problem as I hoped.",2026-02-12
Lure,Terro,B01MRHXM0I,3,They're not working for me,Two days now I really don't see a difference. I see them land on it but they don't go into the trap,2026-02-17
Lure,Terro,B01MRHXM0I,3,Fruit fly trap,Easy to set up solution packet included just poor into apple. Some fruit flies do go inside put not the smart ones.,2026-02-13
Lure,Terro,B01MRHXM0I,3,Did not work like I thought.,Really could not find any inside when I placed them around the house. I feel that the apple cider vinegar with dawn in it worked better. I was looking forward to not having cups and bowls around the house during tomato season.,2026-01-20
Lure,Terro,B01MRHXM0I,3,It's ok,"It's a somewhat effective trap, but most of the flies just land on the surface. Homemade traps using a cup, fruit, and plastic wrap with holes made with a fork have been far far more effective than this product and have less of an odor.",2025-12-19
Lure,Terro,B01MRHXM0I,3,It didn't work for the knats I had....,All I saw was the knats gather around them didn't catch them....I have a 3 cause my friend swears by them.....these knats I had were super knats lol,2025-12-30
Lure,Terro,B01MRHXM0I,3,It's works ok,"The TERRO Fruit Fly Traps work okay but not as well as I expected. They definitely catch some fruit flies, especially during the first few days, but the effectiveness seems to drop off pretty quickly. The traps are easy to set up and look nicer than other brands, which is a plus for keeping them on the counter. However, the scent is quite strong, and even though the package says they last up to 180 days, they seem to dry out or lose attraction much sooner. Overall, they’re decent for short-term use, but not a long-term solution",2025-10-17
Lure,Terro,B01MRHXM0I,3,Effective,"No noise, keep away from kids, fit in small places",2026-01-09
Lure,Terro,B01MRHXM0I,3,Cute butnot spillproof,"The little traps are cute, but as I found out this morning, they are easily spilled. Not sure if they're working. I put one in kitchen, bathroom, den, & living room where bugs were bothering me & I still found one or two flying in my face last night. Be careful to keep out of children's reach! I faintly smell the chemicals but not constantly. I don't know if I'd buy again since it's not spillproof. It depends on how well they work. Update: One week later, I still see gnats now & then but they don’t seem to be as pesky.",2025-09-03
