Display Order,Product Details,ASIN,Segment,URL,Marketplace,Image URL,Brand,Price,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
33.,Urtekram - Urtekram Fragrance Free Sensitive Scalp Shampoo - 500ml,B09GG99BX3,Irritated / Atopic,https://www.amazon.co.uk/dp/B09GG99BX3?psc=1,UK,https://m.media-amazon.com/images/I/61isGMoojXL._AC_SY355_.jpg,Urtekram,9.03,440,295,200,"4,306.32","3,327.21",66,"9,977",AMZ,4.72,7,4,938,6,30,Amazon,Beauty,Small Parcel,AMZ,18.90 x 6.60 x 6.70 cm,0.56,N/A,"Oct 8, 2021",,No,56,Amazon
52.,Milva Pine Tar Shampoo for Seborrheic Dermatitis - 200ml Natural Dandruff Shampoo - Anti Dandruff Shampoo - Psoriasis Shampoo - Treatment Solution for Dry Itchy & Flaky Scalp,B00CRCVS78,Irritated / Atopic,https://www.amazon.co.uk/dp/B00CRCVS78?psc=1,UK,https://m.media-amazon.com/images/I/81wSpFT3U1L._AC_SY355_.jpg,Milva,6.08,"1,097",414,300,"9,982.92","3,185.39",174,"4,174",GB,3.04,1,4.2,"2,204",10,40,VS TRADE SOLUTIONS,Beauty,Large Envelope,FBA,15.29 x 3.38 x 6.68 cm,0.21,N/A,"May 13, 2013",,No,157,VS TRADE SOLUTIONS
60.,Xpel Medicated Shampoo Treatment for Dandruff Psoriasis Dry Itchy Scalp (3 x 300 millilitres),B01J61052G,Irritated / Atopic,https://www.amazon.co.uk/dp/B01J61052G?psc=1,UK,"https://m.media-amazon.com/images/I/71xP6EfJJ9S._AC_SX355_PIbundle-3,TopRight,0,0_SH20_.jpg",XHC,7.16,348,348,300,"3,111.77","3,111.77",93,"11,535",GB,3.79,7,4.3,"1,102",4,2,Direct 2 Your Door,Beauty,Small Parcel,MFN,24.00 x 7.00 x 18.60 cm,1.08,N/A,"Jul 27, 2016",,No,119,Direct 2 Your Door
71.,"Psoriasis & Folliculitis Scalp Treatment Shampoo: Seborrheic Dermatitis Shampoo，Combats Dandruff, Relieves Itchy Scalp, Reduces Oiliness And antifungal",B0GV2VYK3J,Irritated / Atopic,https://www.amazon.co.uk/dp/B0GV2VYK3J?psc=1,UK,https://m.media-amazon.com/images/I/61tEocxIWhL._AC_SY355_.jpg,WUHPOY,12.99,233,233,200,"3,031.33","3,031.34",151,"10,919",CN,4.71,1,5,2,7,0,WUHPOY,Beauty,Extra Large Envelope,FBA,15.50 x 4.10 x 5.70 cm,0.31,N/A,"Mar 27, 2026",,No,3,WUHPOY
63.,Uriage DS Hair Soft Shampoo with Edelweiss 500ml - Deeply Purifies & Soothes - Leaves Hair Soft & Shiny - Fresh & Floral Scent - Everyday Wash - Suitable for Sensitive & Irritated Scalps - Soap-Free,B0849VSLYK,Irritated / Atopic,https://www.amazon.co.uk/dp/B0849VSLYK?psc=1,UK,https://m.media-amazon.com/images/I/61VeO2UqBTL._AC_SY355_.jpg,Uriage,13.67,242,163,100,"3,506.19","2,720.8",198,"13,979",GB,5.55,13,4.6,"1,348",6,25,Uriage UK,Beauty,Small Parcel,FBA,20.40 x 6.30 x 6.40 cm,0.57,N/A,"Jan 23, 2020",,No,77,Uriage UK
36.,Head & Shoulders Anti-Dandruff Shampoo Pro-Expert 7 Intense Itch Rescue 300ml. Fights 7 Scalp Issues for Complete Scalp Protection. Clinically Proven to Instantly Cool and Fight the Causes of Itching,B0DJT5BSJ1,Irritated / Atopic,https://www.amazon.co.uk/dp/B0DJT5BSJ1?psc=1,UK,https://m.media-amazon.com/images/I/71p30g+tMKL._AC_SY355_.jpg,Head & Shoulders,3.32,511,487,500,"2,425.95","2,331.74",199,"1,284",AMZ,2.94,3,4.6,124,7,15,Amazon,Baby Products,Large Envelope,AMZ,19.40 x 3.80 x 7.40 cm,0.36,N/A,"Oct 10, 2024",,No,20,Amazon
53.,"Folliculitis Shampoo, Antidandruff Shampoo, Reduces Dandruff, Relieves Scalp Itching and Redness, Soothes Scalp, Antifungal Shampoos for Seborrheic Dermatitis, Folliculitis, Scalp Psoriasis, 200ml",B0F4KJND75,Irritated / Atopic,https://www.amazon.co.uk/dp/B0F4KJND75?psc=1,UK,https://m.media-amazon.com/images/I/71uizxmd0eL._AC_SY355_.jpg,SHVYOG,10.82,175,175,100,"2,269.59","2,269.58",196,"10,397",CN,4.71,1,4.2,126,8,1,SMAMZ EU,Beauty,Large Envelope,FBA,18.10 x 3.90 x 6.50 cm,0.26,N/A,"Apr 11, 2025",,No,14,SMAMZ EU
55.,"Vichy Dercos Anti-Dandruff Shampoo for Sensitive Scalp With Piroctone Olamine, Salicylic Acid, Bisabolol, Sulphate-Free Gentle Formula, Skin Health Alliance Approved, 200ml",B009USALZM,Irritated / Atopic,https://www.amazon.co.uk/dp/B009USALZM?psc=1,UK,https://m.media-amazon.com/images/I/713oY0evJuL._AC_SX342_.jpg,,11.62,195,195,100,"2,150.22","2,150.23",172,"8,527",AMZ,4.72,1,4.4,"2,596",7,37,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 5.20 cm,0.24,N/A,"Oct 10, 2012",,No,164,Amazon
48.,"Wella Professionals Invigo Scalp Balance Anti-Dandruff - Gentle Soothing Shampoo - Dry Flaky, Scalp Shampoo For Sensitive Scalps - Fragrance Free (300ml)",B0CN9PWH5Q,Irritated / Atopic,https://www.amazon.co.uk/dp/B0CN9PWH5Q?psc=1,UK,https://m.media-amazon.com/images/I/61x0wp1nDdL._AC_SX342_.jpg,Wella Professionals,13.04,153,153,100,"1,971.48","1,971.48",153,"18,930",AMZ,5.31,5,4.2,20,9,1,Amazon,Beauty,Extra Large Envelope,AMZ,14.60 x 5.60 x 6.00 cm,0.34,N/A,"Oct 26, 2023",,No,32,Amazon
50.,Head & Shoulders Itchy Scalp Care with Eucalyptus Anti-Dandruff Shampoo 13.5 Fl Oz (Pack of 2),B0043OYFJQ,Irritated / Atopic,https://www.amazon.co.uk/dp/B0043OYFJQ?psc=1,UK,https://m.media-amazon.com/images/I/71gqQpGjCwL._SX342_.jpg,Head & Shoulders,10.68,160,160,100,"1,965.83","1,965.85",94,"20,202",GB,4.79,16,4.5,"8,401",4,3,customerscome1st,Beauty,Extra Large Envelope,FBA,22.70 x 4.80 x 17.50 cm,0.91,N/A,"Aug 13, 2012",,No,166,customerscome1st
68.,"A.Vogel Neem Shampoo – Relieves Itchy, Dry & Irritated Scalps – Enriched with Neem, Almond, Rosemary, Sunflower & Eucalyptus – Soothing action leaves scalp fresh & hair feeling healthy – 200ml",B001HZARSC,Irritated / Atopic,https://www.amazon.co.uk/dp/B001HZARSC?psc=1,UK,https://m.media-amazon.com/images/I/61GDqSnxI3L._AC_SY355_.jpg,A.Vogel,7.49,238,213,100,"2,316.8","1,914.04",192,"19,517",GB,4.12,4,4.3,447,7,6,A.Vogel,Beauty,Extra Large Envelope,FBA,16.00 x 4.70 x 4.70 cm,0.24,N/A,"Oct 10, 2008",,No,212,A.Vogel
31.,Wella Professionals INVIGO SCALP BALANCE Sensitive Scalp - Gentle Cleansing Shampoo - Dry Scalp Shampoo For Sensitive Scalps - Fragrance Free,B0CGRRDVZD,Irritated / Atopic,https://www.amazon.co.uk/dp/B0CGRRDVZD?psc=1,UK,https://m.media-amazon.com/images/I/61PSUuWMNiL._AC_SX342_.jpg,Wella Professionals,15.72,145,93,200,"2,510.79","1,783.13",141,"2,472",GB,5.98,13,4.6,188,13,9,Hair Products Online Ltd,Baby Products,Small Parcel,MFN,25.30 x 8.30 x 8.50 cm,1.1,N/A,"Sep 22, 2023",,No,33,Hair Products Online Ltd
59.,"KinKind Fragrance Free Natural Shampoo Bar. Be KIND! Dry Scalp Shampoo. Ideal Unscented Kids Shampoo. For Eczema, Itchy Scalp, Psoriasis & Folliculitis. Coconut Oil & Gentle Foaming Cleanser. UK made.",B0BQZ1QGYD,Irritated / Atopic,https://www.amazon.co.uk/dp/B0BQZ1QGYD?psc=1,UK,https://m.media-amazon.com/images/I/71jrLOfC4yL._AC_SY355_.jpg,KinKind,6.62,978,181,100,"7,949.4","1,437.05",200,"4,496",GB,2.16,1,4.4,630,9,6,KinKind,Beauty,Standard Envelope,FBA,6.40 x 2.11 x 6.30 cm,0.06,N/A,"Dec 23, 2022",,No,42,KinKind
75.,"Shampoo 500 ml Mint With 4-Terpineol, Known from Tea Tree Oil – Anti Dandruff - For Itchy, Flaky, Dry Scalp - Psoriasis & Eczema Care - Scalp Pimples",B08T1LP7KH,Irritated / Atopic,https://www.amazon.co.uk/dp/B08T1LP7KH?psc=1,UK,https://m.media-amazon.com/images/I/71T6xrdwTzL._AC_SY355_.jpg,Australian Bodycare,12.21,95,95,50,"1,414.03","1,414.04",149,"22,154",DK,5.37,1,4.6,547,5,1,Australian Bodycare,Beauty,Small Parcel,FBA,18.40 x 6.70 x 7.00 cm,0.55,N/A,"May 5, 2021",,No,61,Australian Bodycare
15.,"Vichy, DERCOS, DS Anti-Dandruff Shampoo, Dandruff & Itching, Normal to Oily Hair, 390 ml",B00WN2BY7G,Irritated / Atopic,https://www.amazon.fr/dp/B00WN2BY7G?psc=1,FR,https://m.media-amazon.com/images/I/71hyl3ZwenL._AC_SX342_.jpg,VICHY,13.69,"3,972","3,972","2,000","54,377.01","54,377.02",88,150,AMZ,6.84,1,4.6,"11,214",10,248,Amazon,Beauty,Extra Large Envelope,AMZ,20.30 x 5.40 x 5.60 cm,0.45,N/A,"Jun 3, 2015",,No,132,Amazon
20.,"Kérastase, Specific, Hydra-Soothing Shampoo, For Sensitive Scalp, Bain Vital Dermo-Calm",B01HYOB0LC,Irritated / Atopic,https://www.amazon.fr/dp/B01HYOB0LC?psc=1,FR,https://m.media-amazon.com/images/I/71YG03m9baL._AC_SX342_.jpg,KÉRASTASE,24.02,"1,736","1,543",800,"42,882.06","34,396.58",87,624,AMZ,8.39,1,4.7,"4,060",7,19,Amazon,Beauty,Extra Large Envelope,AMZ,14.20 x 4.30 x 6.40 cm,0.29,N/A,"Feb 15, 2013",,No,160,Amazon
17.,"Vichy, Dercos, Shampooing Anti-Pelliculaire DS, Pellicules & Démangeaisons, Cheveux Secs",B01BPHAD1W,Irritated / Atopic,https://www.amazon.fr/dp/B01BPHAD1W?psc=1,FR,https://m.media-amazon.com/images/I/51VG3gzfkSL._AC_SX342_.jpg,VICHY,13.87,"1,757","1,387",600,"22,638.58","19,241.88",88,976,AMZ,6.87,1,4.6,"10,457",10,269,Amazon,Beauty,Extra Large Envelope,AMZ,20.00 x 6.00 x 6.10 cm,0.45,N/A,"Feb 12, 2016",,No,124,Amazon
7.,Neutrogena – Anti-dandruff T/Gel Shampoo Strong Itching Severe (250 ml bottle) – Soothing shampoo against itching – Effective hair care from the 1st wash,B003TZZSD2,Irritated / Atopic,https://www.amazon.fr/dp/B003TZZSD2?psc=1,FR,https://m.media-amazon.com/images/I/71EfRJ8fubL._AC_SY355_.jpg,Neutrogena,9.99,"2,162","1,507","1,000","26,752.86","18,073.31",153,241,AMZ,5.82,2,4.4,"4,935",7,37,Amazon,Beauty,Large Envelope,AMZ,18.40 x 3.90 x 7.10 cm,0.31,N/A,"Jun 26, 2010",,No,192,Amazon
22.,"VICHY DERCOS PSOlution Kerator-Reductive Treatment Shampoo, Scalp with Psoriatic Tendency, Urea 5% + Salicylic Acid 2%, Anti-Squam, Anti-Itching, 200 ml",B09GRM5X73,Irritated / Atopic,https://www.amazon.fr/dp/B09GRM5X73?psc=1,FR,https://m.media-amazon.com/images/I/51st9VSR3wL._AC_SY355_.jpg,VICHY,11.2,"1,557","1,557","1,000","17,621.47","17,621.45",152,478,AMZ,6.05,1,4.6,"1,310",8,"1,085",Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 4.90 cm,0.25,N/A,"Sep 6, 2021",,No,57,Amazon
6.,"Vichy, Dercos, Ultra-Soothing, Anti-Itching Shampoo, Dry Hair, 200 ml",B01D5AP786,Irritated / Atopic,https://www.amazon.fr/dp/B01D5AP786?psc=1,FR,https://m.media-amazon.com/images/I/51ShtI-5AzL._AC_SX342_.jpg,VICHY,9.19,"1,148","1,148",500,"10,523.24","10,523.2",69,"1,602",AMZ,5.79,1,4.5,"1,191",7,55,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 4.90 cm,0.26,N/A,"Mar 18, 2016",,No,123,Amazon
53.,REDKEN - Amino Mint Shampoo - Purifies Oily Roots & Relieves Irritated Scalp - Moisturizes Dry Ends - Fortifies Lengths - Oily Hair - For Men & Women - 300 ml,B09LYWXD3Q,Irritated / Atopic,https://www.amazon.fr/dp/B09LYWXD3Q?psc=1,FR,https://m.media-amazon.com/images/I/61fn16hkyVL._AC_SX342_.jpg,Redken,14.06,518,518,300,"8,736.03","8,736.03",158,"1,881",AMZ,7.32,3,4.4,"2,713",4,51,Amazon,Beauty,Extra Large Envelope,AMZ,17.40 x 5.60 x 7.10 cm,0.35,N/A,"Jan 1, 2022",,No,53,Amazon
35.,"Kérastase, Specific, Hydra-Soothing Shampoo, For Sensitive Scalp, Bain Vital Dermo-Calm",B00DO53Y74,Irritated / Atopic,https://www.amazon.fr/dp/B00DO53Y74?psc=1,FR,https://m.media-amazon.com/images/I/71DdiwCH4nL._AC_SX342_.jpg,KÉRASTASE,41.74,"1,736",192,100,"42,882.06","8,485.52",87,624,AMZ,11.05,1,4.7,"4,060",5,19,Amazon,Beauty,Extra Large Envelope,AMZ,20.00 x 5.80 x 7.40 cm,0.56,N/A,"Jul 6, 2013",,No,155,Amazon
63.,"Evolsin Eczema and Psoriasis Shampoo I 250ml I Relief of itchy dry and irritated scalp, atopic dermatitis and psoriasis",B07TZ9HV1S,Irritated / Atopic,https://www.amazon.fr/dp/B07TZ9HV1S?psc=1,FR,https://m.media-amazon.com/images/I/71tJPyXLtrL._AC_SY355_.jpg,Evolsin,19.12,369,369,200,"8,440.69","8,440.7",119,"3,767",DE,8.16,2,4,"1,692",8,17,Evolsin,Beauty,Extra Large Envelope,FBA,18.40 x 5.50 x 5.70 cm,0.31,N/A,"Aug 13, 2019",,No,82,Evolsin
22.,L'OREAL PROFESSIONNEL - Scalp Advanced Anti-Inconfort & Démangeaisons - +83% d'Apaisement du Cuir Chevelu et +49% d'Hydratation - Dermo-Régulateur pour Cuirs Chevelus Sensibles - Sans Silicone,B0DB8DY2BN,Irritated / Atopic,https://www.amazon.fr/dp/B0DB8DY2BN?psc=1,FR,https://m.media-amazon.com/images/I/612kyGE33CL._AC_SX342_.jpg,L'Oréal Professionnel Paris,20.44,956,275,100,"21,785.68","6,752.62",192,995,AMZ,8.47,2,4.6,249,9,12,,Beauty,Extra Large Envelope,AMZ,18.60 x 5.90 x 13.50 cm,0.5,N/A,"Sep 1, 2024",,No,21,
49.,L'OREAL PROFESSIONNEL - Scalp Advanced Anti-Inconfort & Démangeaisons - +83% d'Apaisement du Cuir Chevelu et +49% d'Hydratation - Dermo-Régulateur pour Cuirs Chevelus Sensibles - Sans Silicone,B0BPYG9ZRJ,Irritated / Atopic,https://www.amazon.fr/dp/B0BPYG9ZRJ?psc=1,FR,https://m.media-amazon.com/images/I/51BKzGZTKcL._AC_SX342_.jpg,L'Oréal Professionnel Paris,23.08,956,254,100,"21,785.68","6,702",192,994,AMZ,10.89,3,4.5,561,7,14,Amazon,Beauty,Small Parcel,AMZ,18.80 x 7.30 x 7.30 cm,0.57,N/A,"Mar 6, 2023",,No,39,Amazon
19.,L'OREAL PROFESSIONNEL - Scalp Advanced Anti-Inconfort & Démangeaisons - +83% d'Apaisement du Cuir Chevelu et +49% d'Hydratation - Dermo-Régulateur pour Cuirs Chevelus Sensibles - Sans Silicone,B0BPYF46LP,Irritated / Atopic,https://www.amazon.fr/dp/B0BPYF46LP?psc=1,FR,https://m.media-amazon.com/images/I/51kNujkXLUL._AC_SX342_.jpg,L'Oréal Professionnel Paris,15.98,956,309,100,"21,785.68","5,814.43",192,994,AMZ,7.67,3,4.4,829,6,11,Amazon,Beauty,Extra Large Envelope,AMZ,14.10 x 5.80 x 5.80 cm,0.35,N/A,"Mar 6, 2023",,No,39,Amazon
29.,"Vichy, Dercos, Anti-Dandruff Treatment Shampoo, Dandruff & Itching, Sensitive Scalp, 200 ml",B009USALZM,Irritated / Atopic,https://www.amazon.fr/dp/B009USALZM?psc=1,FR,https://m.media-amazon.com/images/I/51iZobYq1KL._AC_SY355_.jpg,VICHY,9.19,501,509,300,"4,601.62","4,671.16",91,"3,022",AMZ,5.11,1,4.4,"2,592",6,37,Amazon,Beauty,Extra Large Envelope,AMZ,17.30 x 4.90 x 5.20 cm,0.24,N/A,"Oct 27, 2012",,No,164,Amazon
55.,"Vichy, DERCOS, DS Anti-Dandruff Shampoo, Dandruff & Itching, Normal to Oily Hair, 200 ml",B09QQT41TP,Irritated / Atopic,https://www.amazon.fr/dp/B09QQT41TP?psc=1,FR,https://m.media-amazon.com/images/I/710eQv6toZL._AC_SX342_.jpg,VICHY,9.19,492,492,200,"4,509.59","4,509.59",88,"2,799",AMZ,5.79,1,4.5,819,11,58,Amazon,Beauty,Extra Large Envelope,AMZ,17.20 x 4.90 x 4.90 cm,0.25,N/A,"Oct 25, 2023",,No,32,Amazon
62.,"Sphagnum Botanicals Natural Psoriasis Shampoo - Soothing Treatment for Dry and Irritated Scalp with Cooling Menthol, Salicylic Acid 3% and Peat. Anti-Dandruff 250ml",B0D86YN54G,Irritated / Atopic,https://www.amazon.fr/dp/B0D86YN54G?psc=1,FR,https://m.media-amazon.com/images/I/61lZEkHOMiL._AC_SY355_.jpg,Sphagnum Botanicals,15.79,178,162,50,"4,451.56","3,876.47",164,"5,832",EE,8.31,1,4.1,769,8,31,Sphagnum Botanicals,Beauty,Extra Large Envelope,FBA,14.00 x 5.31 x 5.41 cm,0.29,N/A,"Sep 12, 2024",,No,21,Sphagnum Botanicals
66.,"Naturé Moi - Anti-dandruff shampoo - Sulfate free - Care for normal dandruff hair - Tea, organic cucumber water - 95% natural origin - 250 ml - Made in France",B09C2Q5K7Y,Irritated / Atopic,https://www.amazon.fr/dp/B09C2Q5K7Y?psc=1,FR,https://m.media-amazon.com/images/I/61JepcuhqSL._AC_SY355_.jpg,Naturé moi,3.87,780,780,300,"3,636.46","3,636.44",158,"1,298",AMZ,4.38,1,4.4,603,7,9,Amazon,Beauty,Extra Large Envelope,AMZ,19.10 x 4.10 x 10.40 cm,0.29,N/A,"Aug 6, 2021",,No,58,Amazon
19.,Wella Professionals INVIGO SCALP BALANCE Shampoing doux et apaisant – pour cuir chevelu sensible – sans parfum,B0CGRRDVZD,Irritated / Atopic,https://www.amazon.fr/dp/B0CGRRDVZD?psc=1,FR,https://m.media-amazon.com/images/I/61IPGkSC6kL._AC_SX342_.jpg,Wella Professionals,22.86,190,142,50,"4,206.83","3,566.72",110,"3,759",AMZ,10.03,2,4.6,310,6,16,Amazon,Beauty,Small Parcel,AMZ,25.30 x 8.30 x 8.50 cm,1.1,N/A,"Sep 22, 2023",,No,33,Amazon
14.,"Vichy, Dercos Technique, Ultra-Soothing, Anti-Itching, Oily Hair & Sensitive Scalp Shampoo, 200 ml",B01D5AP88A,Irritated / Atopic,https://www.amazon.fr/dp/B01D5AP88A?psc=1,FR,https://m.media-amazon.com/images/I/51DJNxUMgkL._AC_SX342_.jpg,VICHY,9.19,364,364,200,"3,345.69","3,345.67",98,"2,585",AMZ,5.79,1,4.4,739,5,25,Amazon,Beauty,Extra Large Envelope,AMZ,17.50 x 5.20 x 5.20 cm,0.24,N/A,"Jan 1, 2009",,No,209,Amazon
47.,"Urtekram Tea Tree Shampoo Irritated Scalp, Organic",B0019YN81E,Irritated / Atopic,https://www.amazon.fr/dp/B0019YN81E?psc=1,FR,https://m.media-amazon.com/images/I/611oHbfZd9L._AC_SY355_.jpg,Urtekram,12.49,270,221,100,"4,207.13","3,313.46",50,"2,590",AMZ,8.03,2,4.2,"4,876",6,19,Amazon,Beauty,Small Parcel,AMZ,21.80 x 7.30 x 18.50 cm,0.57,N/A,"Jan 27, 2010",,No,197,Amazon
35.,"Les Secrets de Loly Sunshine Clean - Sensitive Scalp Shampoo Soothing Anti-Itch - Wavy, Curly, Frizzy & Frizzy Hair - 98.6% Natural Origin - 200ml",B081945SKN,Irritated / Atopic,https://www.amazon.fr/dp/B081945SKN?psc=1,FR,https://m.media-amazon.com/images/I/61Ox6hm0TDL._AC_SX355_.jpg,LES SECRETS DE LOLY,14.17,191,191,100,"3,244.49","3,244.48",146,"4,469",FR,8.33,3,4.4,208,7,3,Les Secrets de Loly,Beauty,Extra Large Envelope,FBA,17.80 x 5.00 x 8.00 cm,0.22,N/A,"Nov 10, 2019",,No,79,Les Secrets de Loly
27.,"DermaXPro by Head & Shoulders Soothing Anti-Dandruff Shampoo 800ml With Aloe Vera and Ceramic Complex, Soothes Dry, Irritated Scalp and Helps Strengthen the Skin Barrier",B0G392Y83X,Irritated / Atopic,https://www.amazon.fr/dp/B0G392Y83X?psc=1,FR,https://m.media-amazon.com/images/I/71aKh8TRO4L._AC_SY355_.jpg,Head & Shoulders,16.58,429,185,100,"4,946.28","2,968.33",169,"3,275",AMZ,8.86,2,4.5,54,8,2,Amazon,Beauty,Small Parcel,AMZ,23.90 x 6.40 x 9.50 cm,0.9,N/A,"Feb 18, 2026",,No,4,Amazon
36.,"Vichy, Dercos, DS Anti-Dandruff Shampoo, Dandruff & Itching, Dry Hair, Eco-refill, 390 ml",B0F1FXH4X1,Irritated / Atopic,https://www.amazon.fr/dp/B0F1FXH4X1?psc=1,FR,https://m.media-amazon.com/images/I/61XPxo-ll8L._AC_SY355_.jpg,VICHY,10.33,202,202,100,"2,509.6","2,505.64",89,"2,725",AMZ,6.65,2,4.7,714,15,81,Amazon,Beauty,Extra Large Envelope,AMZ,16.70 x 5.50 x 13.30 cm,0.41,N/A,"May 1, 2025",,No,13,Amazon
33.,"DermaXPro by Head & Shoulders Pure Hydration Anti-Dandruff Shampoo 250 ml For Dry and Delicate Scalp, Free of Sulphate Surfactants, Silicones and Dyes, With Ceramic Complex",B0GP1KZVKW,Irritated / Atopic,https://www.amazon.fr/dp/B0GP1KZVKW?psc=1,FR,https://m.media-amazon.com/images/I/71DlYox1IWL._AC_SY355_.jpg,Head & Shoulders,5.75,613,375,200,"4,084.04","2,187.09",172,"4,877",AMZ,N/A,1,4.2,43,7,7,Amazon,Beauty,Large Envelope,AMZ,19.40 x 3.30 x 5.70 cm,0.29,N/A,"Feb 18, 2026",,No,4,Amazon
61.,"VALQUER pH Neutral Shampoo 1 Litre Hydrating with Panthenol, 99% Natural Ingredients, Frequent Use, All Hair Types, Family and Sensitive Scalp",B084S5J95Q,Irritated / Atopic,https://www.amazon.fr/dp/B084S5J95Q?psc=1,FR,https://m.media-amazon.com/images/I/51J9C9txCmL._AC_SY355_.jpg,Valquer Laboratorios,6.29,376,243,100,"4,701.78","1,833.63",142,"3,290",AMZ,6.47,2,4.3,"1,241",6,35,Amazon,Beauty,Small Parcel,AMZ,24.70 x 7.90 x 8.00 cm,1.09,N/A,"Feb 18, 2020",,No,76,Amazon
45.,"Uriage DS Hair Keratorreducer Treatment Shampoo - Lactic Acid 1.8% - Severe Dandruff - Removes Dander, Purifies, Soothes Itching, Protects Scalp - Healthy Hair - 150 ml",B07MYPX6W6,Irritated / Atopic,https://www.amazon.fr/dp/B07MYPX6W6?psc=1,FR,https://m.media-amazon.com/images/I/71zkIGK2smL._AC_SY355_.jpg,Uriage,9.88,186,186,N/A,"1,832.91","1,832.91",168,"4,129",N/A,6.15,4,4.5,443,9,15,,Beauty,Large Envelope,FBA,15.30 x 3.40 x 5.60 cm,0.2,N/A,"Dec 7, 2018",,No,90,
16.,Phyto Anti-démangeaisons Dermo-soothing Shampoo 250ml,B0D9K9YML4,Irritated / Atopic,https://www.amazon.fr/dp/B0D9K9YML4?psc=1,FR,https://m.media-amazon.com/images/I/61Hc8Ks3WHL._AC_SX342_.jpg,Phyto,7.87,185,185,100,"1,749.73","1,749.74",53,"5,933",AMZ,5.42,2,4,107,6,14,Amazon,Beauty,Large Envelope,AMZ,15.60 x 3.60 x 6.90 cm,0.3,N/A,"Jul 16, 2024",,No,23,Amazon
66.,ELEVEN Australia Gentle Clean Balancing Shampoo – Balancing and Gentle Shampoo for Sensitive Scalp,B09ZYTKDRB,Irritated / Atopic,https://www.amazon.fr/dp/B09ZYTKDRB?psc=1,FR,https://m.media-amazon.com/images/I/61sLMl5Z4uL._AC_SY445_.jpg,ELEVEN AUSTRALIA,20.83,76,65,N/A,"2,331.97","1,624.32",98,"9,285",DK,8.21,1,4.5,114,7,1,Eleven Australia EU,Beauty,Large Envelope,FBA,18.39 x 3.40 x 6.91 cm,0.35,N/A,"Jul 24, 2022",,No,47,Eleven Australia EU
52.,REDKEN - Moisturizing & Soothing Anti-Dandruff Shampoo - Clarifies & Relieves Scalp - Vegan - Zinc Pyrithione - Dry Hair & Sensitive Scalp - Scalp Relief Dandruff Control - 250ml,B08Y1D2DP8,Irritated / Atopic,https://www.amazon.fr/dp/B08Y1D2DP8?psc=1,FR,https://m.media-amazon.com/images/I/51UsOMep7tL._AC_SX342_.jpg,Redken,19.79,60,60,N/A,"1,413.8","1,413.82",178,"11,466",AMZ,8.18,2,4.5,773,6,11,,Beauty,Extra Large Envelope,AMZ,20.40 x 4.90 x 7.60 cm,0.27,N/A,"Apr 1, 2021",,No,62,
43.,"Corine de Farme - Extra-gentle shampoo with sweet almond oil - Cleanses and strengthens hair - Clean Beauty formulation, Paraben free - 500 ml",B0DCW4Y3WT,Irritated / Atopic,https://www.amazon.fr/dp/B0DCW4Y3WT?psc=1,FR,https://m.media-amazon.com/images/I/71pdnDFeAzL._AC_SY355_.jpg,Corine de Farme,2.71,568,408,200,"1,956.25","1,324.94",142,"2,058",AMZ,5.6,2,4.4,145,2,0,Amazon,Beauty,Extra Large Envelope,AMZ,19.80 x 4.40 x 8.70 cm,0.56,N/A,"Mar 1, 2024",,No,27,Amazon
60.,"La Roche-Posay, Toleriane Kerium DS Anti-Dandruff Shampoo Intensive, Reduces and Soothes Itching, Effective From First Use, 200 ml",B0DHS7KGWT,Irritated / Atopic,https://www.amazon.fr/dp/B0DHS7KGWT?psc=1,FR,https://m.media-amazon.com/images/I/61Nzimy6RcL._AC_SX342_.jpg,La Roche-Posay,21.91,32,32,N/A,697.8,697.8,130,"22,453",N/A,8.18,1,4.7,318,1,11,,Beauty,Extra Large Envelope,FBA,17.40 x 4.90 x 5.20 cm,0.23,N/A,"Aug 23, 2024",,No,22,
55.,"Kerium - Extreme Mild Shampoo - Anti-Itch Shampoo for Sensitive Scalp - Thermal Water, Polysorbate 21, Silicone-Free Formula - High Nutrition Hair Care - For Dry Skin",B00IVIMVFK,Irritated / Atopic,https://www.amazon.fr/dp/B00IVIMVFK?psc=1,FR,https://m.media-amazon.com/images/I/51A8O2fPexL._AC_SY355_.jpg,La Roche-Posay,15.05,42,43,N/A,636.79,649.97,166,"12,831",N/A,7.05,1,4.5,"2,598",10,51,,Beauty,Small Parcel,MFN,19.70 x 6.30 x 6.40 cm,0.47,N/A,"Jan 1, 2009",,No,209,
